# time               gpu11     gpu12        gpu13        gpu14        gpu15        gpu16        gpu17        total         difference (kWh)
2021-01-01T12:00:00, 0.0,      0.0,         0.0,         0.0,         0.0,         0.0,         0.0,         0.0,          0.0 
2021-10-01T12:00:00, 1010.483, 989.591,     1065.789,    1130.322,    1067.114,    916.179,     830.263,     7009.74100,   7009.74100
2021-11-01T20:16:01, 1506.021, 1986.503000, 1980.762000, 2072.414000, 2119.678000, 1837.159000, 1646.049000, 13148.586000, 6138.845000
